id,Target
1,10.303336
2,16.179714
3,5.6357236
4,11.503123
5,10.169562
6,10.701492
7,10.091503
8,8.056279
9,9.5440035
10,9.868876
11,11.0842
12,7.3290286
13,10.771397
14,9.384255
15,13.54431
16,12.119988
17,13.690589
18,5.9457555
19,10.761133
20,10.949983
21,7.6509066
22,9.762986
23,10.273721
24,8.511426
25,14.192853
26,6.4530253
27,10.315286
28,14.931154
29,12.0764
30,10.504753
31,7.3033705
32,10.128257
33,6.2625813
34,10.673379
35,10.504489
36,7.157316
37,10.315082
38,10.478219
39,11.120394
40,9.1662245
41,10.881595
42,8.226676
43,8.802136
44,11.723741
45,6.118903
46,9.115319
47,7.8273015
48,11.078397
49,9.968598
50,7.695714
51,9.572083
52,8.91629
53,11.347011
54,10.170671
55,8.760296
56,9.763047
57,10.676469
58,10.304545
59,9.894708
60,6.293462
61,10.962839
62,13.706878
63,6.372913
64,15.777564
65,12.936001
66,10.523879
67,9.511603
68,8.497809
69,12.01042
70,7.869531
71,9.61524
72,9.158334
73,7.085224
74,7.9658465
75,9.159783
76,6.470223
77,15.9860115
78,9.595187
79,9.298617
80,8.478035
81,11.047714
82,10.945777
83,10.263668
84,6.294286
85,9.026041
86,6.4918385
87,9.685108
88,6.9794927
89,8.036722
90,11.519141
91,11.343087
92,9.206846
93,10.345764
94,14.179484
95,10.150856
96,9.391992
97,9.746531
98,10.544782
99,9.522435
100,11.449041
101,11.18721
102,9.531072
103,11.798903
104,10.089229
105,11.190512
106,7.555094
107,10.879882
108,7.672622
109,8.503646
110,9.929148
111,8.947837
112,10.981727
113,16.87222
114,8.351467
115,7.7189627
116,10.904626
117,9.190389
118,8.763206
119,8.232184
120,11.557034
121,8.070072
122,11.238839
123,10.567494
124,6.772284
125,6.758782
126,10.648109
127,10.969216
128,13.455406
129,11.694531
130,12.167104
131,6.6411724
132,8.126937
133,5.7660675
134,8.56121
135,10.275435
136,14.802764
137,9.26702
138,9.311241
139,6.952638
140,9.888047
141,10.073787
142,6.5525985
143,10.329355
144,10.942671
145,10.120865
146,9.620329
147,11.922822
148,10.339107
149,4.6190996
150,9.786746
151,11.181447
152,6.5689263
153,6.595552
154,11.373291
155,11.195897
156,6.5549293
157,11.246867
158,10.216383
159,8.616352
160,9.844196
161,13.728786
162,6.1370435
163,10.7980795
164,12.20985
165,10.048803
166,6.1809964
167,6.5796237
168,13.352786
169,9.07385
170,13.873351
171,5.9583163
172,10.018038
173,11.094405
174,11.695696
175,6.370186
176,9.778605
177,7.0415473
178,11.0686655
179,12.735628
180,11.294713
181,8.031023
182,8.935202
183,9.430883
184,10.538132
185,8.738171
186,10.710458
187,7.2227664
188,9.455926
189,9.67563
190,11.630241
191,8.808007
192,11.605183
193,7.7582154
194,6.7716765
195,11.106365
196,7.111327
197,9.573629
198,7.5595913
199,11.164285
200,8.1579075
201,8.78011
202,9.999156
203,10.6215315
204,6.7925777
205,9.019786
206,7.9703918
207,10.2768955
208,8.958033
209,17.355068
210,7.8743114
211,9.648641
212,7.149633
213,12.488933
214,10.494389
215,8.323012
216,8.864016
217,9.537095
218,11.60487
219,6.533178
220,8.750601
221,5.894222
222,13.323881
223,15.437657
224,7.0405345
225,11.037355
226,6.1009917
227,11.014276
228,8.441105
229,8.786002
230,9.970107
231,9.777715
