id,Target
1,9.949043
2,16.229202
3,5.3129706
4,11.084364
5,10.175413
6,10.826209
7,10.039013
8,7.6942744
9,9.897459
10,9.675739
11,10.814367
12,6.7261834
13,11.028271
14,8.874054
15,13.686445
16,11.96838
17,13.8333645
18,5.4263406
19,10.556545
20,10.336112
21,7.266042
22,9.629986
23,9.792189
24,8.353102
25,13.670795
26,5.9221764
27,10.700466
28,14.8958645
29,12.30933
30,10.598708
31,7.0039268
32,10.099381
33,5.9036274
34,10.923275
35,10.4732
36,6.7327795
37,9.948759
38,10.553557
39,10.651357
40,8.681951
41,10.933361
42,7.7673364
43,8.648565
44,11.707495
45,5.6150384
46,9.0223055
47,7.8872423
48,10.710953
49,10.306135
50,7.1667695
51,9.963043
52,8.9890175
53,11.199131
54,10.383612
55,8.44613
56,9.9160595
57,10.608826
58,10.073059
59,9.912249
60,5.824483
61,10.916548
62,13.845455
63,5.775726
64,16.096413
65,13.374134
66,9.305022
67,8.862612
68,7.972795
69,11.536322
70,7.416804
71,9.068361
72,9.814357
73,6.5487394
74,7.350381
75,9.71055
76,5.6524763
77,15.424002
78,9.317514
79,9.196592
80,8.57792
81,11.281906
82,10.892323
83,10.426123
84,5.7277894
85,8.968581
86,6.092065
87,9.896777
88,6.6103826
89,8.354209
90,11.415056
91,11.2007885
92,9.379482
93,9.9898
94,14.047314
95,10.087844
96,9.971648
97,9.83921
98,10.500899
99,9.688627
100,11.333542
101,11.180232
102,9.729999
103,11.558255
104,9.814141
105,11.017321
106,7.311214
107,10.596517
108,7.2345424
109,8.650091
110,9.581597
111,9.401568
112,11.090018
113,17.520407
114,8.391005
115,7.029509
116,11.120612
117,9.332592
118,8.288401
119,7.8517394
120,11.280618
121,7.7417564
122,11.369436
123,10.687928
124,6.198272
125,6.118664
126,10.816799
127,10.819349
128,13.345254
129,11.419892
130,11.693012
131,6.213215
132,7.7429423
133,5.3495564
134,8.141391
135,10.205346
136,15.2505
137,9.091776
138,8.83205
139,6.413207
140,9.609527
141,10.031371
142,6.1334
143,10.5724945
144,10.88701
145,10.140923
146,9.93114
147,11.543629
148,10.853516
149,3.5254655
150,9.88151
151,11.271711
152,6.1248493
153,5.918851
154,11.188032
155,10.780895
156,6.0576043
157,11.036397
158,10.398575
159,8.087243
160,9.5755005
161,13.597303
162,5.640288
163,10.662944
164,11.183308
165,10.15814
166,5.745076
167,5.944462
168,14.1867695
169,8.837279
170,14.006369
171,5.39018
172,9.886061
173,11.282776
174,11.629189
175,5.9769325
176,10.089847
177,6.5692797
178,11.061966
179,12.070644
180,10.933935
181,8.132843
182,9.019291
183,9.988504
184,10.574303
185,9.074897
186,10.638882
187,6.924395
188,9.897973
189,9.976572
190,11.584719
191,9.263622
192,11.534218
193,7.370157
194,5.962904
195,10.898394
196,8.815669
197,9.981254
198,7.3061805
199,10.777168
200,7.6925673
201,8.417984
202,10.374299
203,10.659887
204,6.211007
205,8.896418
206,7.364221
207,9.467314
208,8.585803
209,17.366611
210,7.91476
211,9.689266
212,6.698987
213,11.855673
214,10.209082
215,8.196336
216,8.828011
217,8.972957
218,11.391268
219,6.0048666
220,8.331119
221,5.3630066
222,12.983181
223,15.413653
224,6.614247
225,10.951569
226,5.6572037
227,10.791416
228,7.9411745
229,8.281407
230,9.875636
231,9.964131
232,6.7225266
233,6.8899946
234,10.575363
235,12.669863
236,5.316492
237,8.91348
238,9.488822
239,10.105006
240,14.166929
241,9.255836
242,11.854769
243,8.137165
244,5.008845
245,12.699724
246,14.314378
247,11.314245
248,9.261156
249,6.7947817
250,11.012563
251,9.519204
252,7.3210235
253,7.7489347
254,12.510978
255,9.707249
256,6.3346233
257,8.883692
258,10.462946
259,6.451804
260,7.0486956
261,10.718979
262,13.798773
263,14.30456
264,10.67696
265,3.3031702
266,10.095811
267,10.688999
268,6.125536
269,6.7652125
270,12.007725
271,11.309034
272,7.746993
273,11.47104
274,14.056818
275,8.036072
276,15.708719
277,11.980901
278,16.476566
279,9.931742
280,12.246586
281,4.5243273
282,8.577709
283,5.238282
284,8.173924
285,10.800909
286,9.599659
287,10.773096
288,10.251625
289,8.937017
290,6.1664658
291,9.412951
292,6.349016
293,9.703447
294,9.036821
295,12.060992
296,6.272421
297,9.694038
298,9.7250805
299,9.266574
300,7.7954464
301,6.92283
302,7.036643
303,10.27623
304,12.369524
305,10.196399
306,11.745476
307,9.018605
308,8.559557
309,5.905018
310,8.967727
311,12.736193
312,15.061074
313,8.675873
314,8.529957
315,12.002769
316,9.348603
317,9.747333
318,7.707425
319,7.8996277
320,7.30614
321,10.623799
322,5.6056037
323,9.770917
324,5.1737175
325,8.4561205
326,10.689109
327,9.2257595
328,11.888443
329,10.0288515
330,9.787515
331,10.767819
332,10.345329
333,8.583831
334,7.7405305
335,10.617503
336,8.420393
337,8.301985
338,9.753052
339,9.172232
340,15.944298
341,10.213977
342,9.445052
343,13.668482
344,8.988013
