id,Target
1,9.701853
2,16.211067
3,5.4276667
4,11.437817
5,10.060732
6,10.697986
7,10.015718
8,7.6554465
9,9.8534775
10,9.748531
11,10.365567
12,6.900478
13,11.271056
14,9.388594
15,13.41963
16,11.820135
17,13.5522375
18,5.5587068
19,10.491789
20,10.51673
21,7.3667035
22,9.540596
23,9.89239
24,8.695216
25,13.991503
26,6.1033897
27,10.774744
28,14.226284
29,11.817549
30,10.476116
31,6.7604556
32,10.024047
33,6.0429463
34,11.091573
35,10.38598
36,6.896915
37,9.67664
38,10.389267
39,10.885805
40,8.724957
41,10.973101
42,7.8718433
43,8.439362
44,12.915242
45,5.685383
46,9.250221
47,7.993264
48,10.483656
49,9.929947
50,7.3286276
51,9.873927
52,9.272768
53,10.843437
54,10.037527
55,8.433313
56,9.895257
57,10.313108
58,9.802967
59,10.001377
60,5.9668093
61,11.156221
62,13.500647
63,5.9255123
64,15.636205
65,12.788675
66,9.569208
67,9.153399
68,7.9586983
69,11.6203575
70,7.560595
71,9.173968
72,9.359296
73,6.7497673
74,7.4921923
75,9.229346
76,5.940282
77,14.294897
78,9.4009075
79,9.182137
80,8.08148
81,10.91078
82,10.956971
83,10.148283
84,5.918091
85,9.217659
86,5.995082
87,9.688306
88,6.727011
89,8.608259
90,11.287525
91,11.177008
92,9.406972
93,9.951165
94,13.875755
95,9.948751
96,9.964306
97,9.890223
98,10.911961
99,9.829084
100,11.560912
101,10.91625
102,10.047777
103,12.374375
104,9.65041
105,11.4963455
106,7.145714
107,10.595432
108,7.383051
109,8.749824
110,9.415365
111,9.326704
112,10.80175
113,16.43893
114,8.451902
115,7.2327657
116,10.981142
117,9.436232
118,8.444904
119,7.830741
120,11.238403
121,7.863245
122,11.78145
123,10.449237
124,6.390588
125,6.307359
126,10.678063
127,10.6832
128,13.256435
129,12.07176
130,11.93515
131,6.3810935
132,7.80586
133,5.4761567
134,8.224545
135,10.432376
136,14.554545
137,8.805857
138,9.316052
139,6.6224937
140,9.603411
141,9.661457
142,6.252106
143,10.160551
144,10.73919
145,10.221979
146,9.6863785
147,11.312685
148,10.195532
149,3.9890478
150,9.940877
151,11.36698
152,6.2643495
153,6.255263
154,11.533395
155,10.700608
156,6.2295218
157,11.016878
158,10.513603
159,8.292869
160,10.00703
161,13.71878
162,5.8137894
163,10.634422
164,11.73941
165,9.815998
166,5.8803196
167,6.132671
168,13.303542
169,8.95192
170,13.690987
171,5.5520687
172,9.88123
173,11.00563
174,11.253075
175,6.1089134
176,10.045192
177,6.78316
178,10.974228
179,12.667633
180,10.761143
181,8.314585
182,9.146284
183,9.705566
184,10.216558
185,8.649887
186,10.423398
187,7.0749345
188,9.738464
189,9.883006
190,11.271162
191,8.871824
192,11.479412
193,7.4752192
194,6.2242475
195,10.913057
196,8.644098
197,9.704071
198,7.365931
199,10.547956
200,7.688655
201,8.660917
202,10.103036
203,10.372589
204,6.4156256
205,9.360649
206,7.5044494
207,9.566702
208,8.709599
209,16.615088
210,7.851206
211,9.562747
212,6.895612
213,12.211377
214,9.8725605
215,8.224795
216,9.254629
217,8.972564
218,11.462378
219,6.184062
220,8.2717705
221,5.4918437
222,13.004511
223,15.431202
224,6.4561086
225,10.531191
226,5.8061256
227,10.618702
228,7.912663
229,8.337437
230,9.780909
231,9.982672
232,6.922864
233,6.8777657
234,10.077882
235,11.821124
236,5.4015923
237,9.222582
238,9.395737
239,9.991191
240,13.889699
241,9.2526455
242,12.277563
243,8.388904
244,5.1226506
245,13.338032
246,14.0133705
247,11.589667
248,9.093479
249,6.804507
250,10.428286
251,9.393333
252,7.4485426
253,7.9095106
254,12.537435
255,9.790899
256,6.521567
257,9.185259
258,10.455029
259,6.63329
260,7.0724015
261,10.8482
262,12.750238
263,14.20548
264,10.472891
265,3.8606565
266,9.9861965
267,10.639902
268,6.3305817
269,6.9244375
270,11.993662
271,11.519957
272,7.5152044
273,11.456612
274,13.998436
275,8.300241
276,15.43038
277,11.981382
278,15.693892
279,10.420075
280,12.595741
281,5.132179
282,8.131426
283,5.376177
284,7.882154
285,10.852749
286,9.882129
287,10.202268
288,10.072264
289,8.993565
290,6.2784777
291,9.131646
292,6.4900312
293,9.340124
294,8.963768
295,12.039204
296,6.450613
297,9.708181
298,9.529728
299,9.148066
300,7.9213657
301,6.977444
302,7.2216873
303,10.051802
304,12.450897
305,9.930457
306,11.78533
307,9.260437
308,9.0596485
309,5.9747095
310,9.231531
311,12.380704
312,13.902368
313,8.398752
314,8.606335
315,11.816069
316,9.694519
317,9.823097
318,7.784668
319,7.957079
320,7.478238
321,10.925915
322,5.712124
323,10.005132
324,5.3170266
325,8.283892
326,10.961714
327,9.032762
328,11.755196
329,10.015045
330,9.830023
331,10.505988
332,10.15038
